x,y,z,chlorophyll,conductivity,depth,dissolved_oxygen(% Sat),dissolved_oxygen(mg/L),ammonia_nitrogen,salinity,algal_protein,total_dissolved_solids,turbidity,temperature,PH,longitude,latitude,PH(mv),gcj_lon,gcj_lat
13435147.67,3672091.716,-0.254,2.27,401.15,0.254,69.77,5.69,2.6,0.19,0.353,257.38,10.15,25.685,7.76,120.689985,31.30245826,-124.81,120.6942846,31.30039746
13435145.66,3672089.101,-0.254,2.29,401.85,0.254,69.77,5.69,2.6,0.19,0.333,257.83,10.4,25.685,7.76,120.6899669,31.30243819,-124.81,120.6942665,31.30037735
13435143.8,3672086.276,-0.254,2.19,400.87,0.254,69.77,5.69,2.6,0.19,0.363,257.2,10.65,25.685,7.76,120.6899502,31.3024165,-124.81,120.6942497,31.30035563
13435141.93,3672083.486,-0.254,2.18,401.08,0.254,69.77,5.69,2.6,0.19,0.363,257.34,10.66,25.684,7.76,120.6899334,31.30239509,-124.81,120.6942329,31.30033418
13435139.94,3672080.75,-0.254,2.18,401.81,0.254,69.77,5.69,2.6,0.19,0.373,257.81,11.74,25.683,7.76,120.6899155,31.30237409,-124.82,120.694215,31.30031314
13435137.91,3672078.042,-0.254,2.19,401.33,0.254,69.78,5.69,2.6,0.19,0.373,257.51,12.25,25.682,7.76,120.6898973,31.3023533,-124.81,120.6941967,31.30029231
13435135.99,3672075.297,-0.254,2.24,401.06,0.254,69.82,5.69,2.6,0.19,0.393,257.34,12.48,25.681,7.76,120.6898801,31.30233223,-124.81,120.6941795,31.3002712
13435134.15,3672072.437,-0.254,2.29,400.6,0.254,69.85,5.7,2.6,0.19,0.383,257.05,11.76,25.681,7.76,120.6898635,31.30231028,-124.81,120.6941629,31.30024921
13435132.25,3672069.629,-0.254,2.38,400.78,0.254,69.91,5.7,2.6,0.19,0.383,257.2,11.52,25.681,7.76,120.6898465,31.30228873,-124.83,120.6941458,31.30022762
13435130.33,3672066.84,-0.254,2.43,400.76,0.254,69.96,5.7,2.6,0.19,0.383,257.15,11.82,25.681,7.76,120.6898292,31.30226732,-124.86,120.6941285,31.30020617
13435128.46,3672064.031,-0.254,2.35,400.59,0.254,70.04,5.71,2.6,0.19,0.373,257.04,11.95,25.681,7.76,120.6898124,31.30224576,-124.9,120.6941116,31.30018457
13435126.53,3672061.195,-0.254,2.36,400.7,0.254,70.1,5.72,2.6,0.19,0.383,257.2,11.69,25.681,7.76,120.6897951,31.30222399,-124.94,120.6940943,31.30016276
13435124.54,3672058.39,-0.254,2.31,401.15,0.254,70.16,5.72,2.59,0.19,0.383,257.39,11.88,25.681,7.76,120.6897772,31.30220246,-124.99,120.6940764,31.30014119
13435122.6,3672055.598,-0.254,2.33,401.3,0.254,70.22,5.73,2.59,0.19,0.393,257.5,11.5,25.681,7.76,120.6897598,31.30218103,-125.04,120.6940589,31.30011972
13435120.77,3672052.752,-0.253,2.25,400.55,0.253,70.29,5.73,2.59,0.19,0.373,257.02,11.72,25.681,7.76,120.6897433,31.30215919,-125.09,120.6940424,31.30009785
13435118.87,3672049.952,-0.253,2.22,400.43,0.253,70.36,5.74,2.59,0.19,0.393,256.94,12,25.681,7.76,120.6897263,31.3021377,-125.15,120.6940254,31.30007632
13435116.91,3672047.205,-0.253,2.22,401.56,0.253,70.43,5.74,2.59,0.19,0.383,257.67,12,25.68,7.76,120.6897087,31.30211661,-125.2,120.6940077,31.30005519
13435115.04,3672044.379,-0.253,2.3,400.81,0.253,70.5,5.75,2.59,0.19,0.403,257.19,11.67,25.68,7.76,120.6896919,31.30209492,-125.26,120.6939909,31.30003346
13435113.15,3672041.509,-0.253,2.33,400.79,0.253,70.55,5.75,2.59,0.19,0.393,257.17,11.81,25.68,7.76,120.6896749,31.30207289,-125.32,120.6939739,31.30001139
13435111.06,3672038.399,-0.253,2.37,360.9,0.253,70.6,5.76,2.59,0.17,0.373,231.58,11.57,25.68,7.77,120.6896561,31.30204902,-125.37,120.693955,31.29998748
13435108.98,3672035.147,-0.254,2.6,385.4,0.254,70.64,5.76,2.58,0.18,0.453,247.3,14.51,25.679,7.77,120.6896374,31.30202406,-125.41,120.6939363,31.29996247
13435106.82,3672031.847,-0.254,2.74,381.64,0.254,70.67,5.76,2.59,0.18,0.503,244.89,9.93,25.679,7.77,120.689618,31.30199873,-125.45,120.6939168,31.2999371
13435104.62,3672028.632,-0.254,2.84,345.39,0.254,70.69,5.76,2.58,0.16,0.543,221.63,18.25,25.678,7.77,120.6895983,31.30197405,-125.49,120.6938971,31.29991237
13435102.44,3672025.442,-0.254,2.9,350.9,0.254,70.72,5.77,2.58,0.16,0.603,225.17,44.86,25.677,7.77,120.6895787,31.30194957,-125.53,120.6938775,31.29988785
13435100.34,3672022.173,-0.254,3.05,348.84,0.254,70.76,5.77,2.58,0.16,0.643,223.86,70.92,25.676,7.77,120.6895598,31.30192448,-125.57,120.6938585,31.29986272
13435098.22,3672018.839,-0.254,3.05,351.47,0.254,70.82,5.78,2.58,0.16,0.673,225.54,11.55,25.676,7.77,120.6895408,31.30189889,-125.61,120.6938395,31.29983708
13435096.11,3672015.507,-0.254,2.9,372.23,0.254,70.89,5.78,2.58,0.17,0.723,238.87,11.5,25.675,7.77,120.6895218,31.30187331,-125.66,120.6938204,31.29981146
13435094.03,3672012.196,-0.254,3.02,391.29,0.254,70.96,5.79,2.58,0.18,0.773,251.1,13.64,25.675,7.77,120.6895031,31.3018479,-125.72,120.6938017,31.299786
13435091.97,3672008.847,-0.254,2.84,337.22,0.254,71.05,5.8,2.57,0.16,0.763,216.4,10.21,25.675,7.77,120.6894846,31.30182219,-125.78,120.6937832,31.29976025
13435089.86,3672005.614,-0.254,2.69,337.97,0.254,71.15,5.8,2.58,0.16,0.753,216.88,13.88,25.675,7.77,120.6894657,31.30179738,-125.83,120.6937642,31.2997354
13435087.64,3672002.458,-0.254,2.92,356.16,0.254,71.24,5.81,2.58,0.17,0.763,228.56,19.57,25.676,7.77,120.6894457,31.30177315,-125.9,120.6937442,31.29971112
13435085.59,3671999.167,-0.254,3.01,360.01,0.254,71.33,5.82,2.58,0.17,0.773,231.02,11.04,25.676,7.78,120.6894273,31.30174789,-125.97,120.6937258,31.29968582
13435083.55,3671995.886,-0.254,3.09,295.99,0.254,71.41,5.82,2.58,0.14,0.773,189.94,9.3,25.677,7.78,120.689409,31.30172271,-126.04,120.6937074,31.2996606
13435081.33,3671992.684,-0.254,3.09,370.96,0.254,71.48,5.83,2.58,0.17,0.753,238.04,9.94,25.678,7.78,120.689389,31.30169813,-126.11,120.6936874,31.29963597
13435079.24,3671989.428,-0.254,3.28,374.65,0.254,71.55,5.83,2.58,0.18,0.723,240.41,18.47,25.679,7.78,120.6893703,31.30167314,-126.18,120.6936686,31.29961094
13435077.28,3671986.062,-0.254,3.3,340.95,0.254,71.6,5.84,2.57,0.16,0.703,218.77,15.05,25.68,7.78,120.6893527,31.3016473,-126.24,120.693651,31.29958506
13435075.18,3671982.87,-0.254,3.06,365.31,0.254,71.63,5.84,2.58,0.17,0.693,234.4,14.77,25.681,7.78,120.6893338,31.3016228,-126.31,120.6936321,31.29956051
13435072.94,3671979.675,-0.254,2.99,367.62,0.254,71.67,5.84,2.58,0.17,0.723,235.88,11.63,25.682,7.78,120.6893137,31.30159828,-126.36,120.6936119,31.29953595
13435070.9,3671976.361,-0.254,3.21,367.27,0.254,71.69,5.85,2.58,0.17,0.813,235.65,19.77,25.683,7.78,120.6892953,31.30157284,-126.41,120.6935935,31.29951046
13435068.76,3671973.157,-0.254,3.22,312.63,0.254,71.69,5.85,2.58,0.15,0.813,200.59,11.88,25.685,7.78,120.6892761,31.30154825,-126.45,120.6935742,31.29948583
13435066.51,3671969.964,-0.254,3.09,377.44,0.254,71.71,5.85,2.58,0.18,0.753,242.16,17.57,25.686,7.79,120.6892559,31.30152374,-126.48,120.693554,31.29946127
13435064.48,3671966.685,-0.254,2.99,356.84,0.254,71.72,5.85,2.58,0.17,0.723,228.94,9.71,25.688,7.79,120.6892377,31.30149857,-126.5,120.6935358,31.29943606
13435062.38,3671963.446,-0.254,3,373.87,0.254,71.71,5.85,2.57,0.18,0.723,239.86,20.34,25.69,7.79,120.6892188,31.30147371,-126.52,120.6935168,31.29941116
13435060.13,3671960.251,-0.254,2.95,375.53,0.254,71.69,5.84,2.58,0.18,0.723,240.91,9.51,25.692,7.79,120.6891986,31.30144919,-126.54,120.6934966,31.29938659
13435058,3671957.001,-0.254,2.94,362.18,0.254,71.67,5.84,2.58,0.17,0.783,232.33,10.61,25.694,7.79,120.6891795,31.30142424,-126.54,120.6934774,31.2993616
13435055.89,3671953.708,-0.254,3.09,362.28,0.254,71.65,5.84,2.58,0.17,0.763,232.39,35.75,25.696,7.79,120.6891605,31.30139897,-126.55,120.6934584,31.29933628
13435053.67,3671950.462,-0.254,3.24,381.22,0.254,71.65,5.84,2.58,0.18,0.753,244.54,18.75,25.698,7.79,120.6891406,31.30137405,-126.55,120.6934385,31.29931132
13435051.46,3671947.186,-0.254,3.25,391.54,0.254,71.63,5.84,2.57,0.18,0.723,251.15,10.03,25.7,7.79,120.6891207,31.30134891,-126.55,120.6934185,31.29928613
13435049.3,3671943.912,-0.254,3.31,351.61,0.254,71.62,5.84,2.57,0.16,0.683,225.53,26.02,25.702,7.79,120.6891013,31.30132378,-126.54,120.6933991,31.29926096
13435047.23,3671940.606,-0.254,3.26,345.5,0.254,71.61,5.84,2.58,0.16,0.693,221.6,10.61,25.703,7.79,120.6890827,31.3012984,-126.53,120.6933804,31.29923553
13435045.07,3671937.405,-0.254,3.06,364.95,0.254,71.62,5.84,2.58,0.17,0.703,234.06,11.74,25.705,7.79,120.6890633,31.30127383,-126.53,120.693361,31.29921092
13435042.85,3671934.199,-0.254,2.94,367.61,0.254,71.61,5.84,2.57,0.17,0.693,235.77,75.81,25.706,7.79,120.6890434,31.30124922,-126.52,120.6933411,31.29918626
13435040.77,3671930.888,-0.254,2.83,359.11,0.254,71.56,5.83,2.57,0.17,0.713,230.32,9.67,25.706,7.79,120.6890247,31.30122381,-126.5,120.6933223,31.29916081
13435038.8,3671927.588,-0.254,2.68,371.59,0.254,71.47,5.82,2.58,0.17,0.683,238.32,10.81,25.705,7.79,120.689007,31.30119848,-126.47,120.6933046,31.29913544
13435036.7,3671924.412,-0.254,2.55,370.11,0.254,71.32,5.81,2.57,0.17,0.653,237.39,13.05,25.703,7.78,120.6889881,31.3011741,-126.43,120.6932856,31.29911101
13435034.45,3671921.206,-0.254,2.57,365.75,0.254,71.11,5.8,2.57,0.17,0.643,234.6,9.94,25.7,7.78,120.6889679,31.30114949,-126.37,120.6932654,31.29908636
13435032.35,3671917.921,-0.254,2.83,369.2,0.254,70.85,5.78,2.57,0.17,0.663,236.83,10.53,25.697,7.78,120.688949,31.30112428,-126.28,120.6932465,31.2990611
13435030.32,3671914.632,-0.254,2.7,342.14,0.254,70.56,5.75,2.58,0.16,0.673,219.48,9.46,25.693,7.78,120.6889308,31.30109903,-126.18,120.6932282,31.29903581
13435028.2,3671911.518,-0.254,2.67,375.37,0.254,70.24,5.73,2.58,0.18,0.623,240.83,10.18,25.688,7.78,120.6889118,31.30107513,-126.08,120.6932092,31.29901187
13435025.9,3671908.418,-0.254,2.69,343.78,0.254,69.93,5.7,2.58,0.16,0.613,220.58,10.8,25.683,7.78,120.6888911,31.30105134,-125.96,120.6931884,31.29898803
13435023.82,3671905.191,-0.254,2.81,308.62,0.254,69.61,5.68,2.57,0.14,0.623,198.03,23.82,25.679,7.77,120.6888724,31.30102657,-125.81,120.6931697,31.29896322
13435021.83,3671901.912,-0.254,2.68,340.18,0.254,69.28,5.65,2.57,0.16,0.663,218.3,10.5,25.676,7.77,120.6888545,31.3010014,-125.64,120.6931518,31.29893801
13435019.6,3671898.823,-0.254,2.48,334.12,0.254,69.04,5.63,2.57,0.16,0.673,214.42,11.82,25.672,7.77,120.6888345,31.30097769,-125.46,120.6931317,31.29891425
13435017.34,3671895.781,-0.254,2.58,348.6,0.254,68.79,5.61,2.58,0.16,0.693,223.73,14.36,25.669,7.76,120.6888142,31.30095434,-125.27,120.6931114,31.29889085
13435015.22,3671892.536,-0.254,2.47,319.78,0.254,68.56,5.59,2.58,0.15,0.683,205.25,9.66,25.666,7.76,120.6887952,31.30092943,-125.09,120.6930923,31.2988659
13435013.03,3671889.447,-0.254,2.58,355.42,0.254,68.4,5.58,2.58,0.17,0.673,228.12,15.04,25.665,7.76,120.6887755,31.30090572,-124.89,120.6930726,31.29884215
13435010.65,3671886.368,-0.254,2.41,340.22,0.254,68.27,5.57,2.58,0.16,0.673,218.37,9.74,25.665,7.75,120.6887541,31.30088209,-124.74,120.6930512,31.29881847
13435008.59,3671883.193,-0.254,2.5,320.92,0.254,68.2,5.56,2.58,0.15,0.683,205.98,14.25,25.664,7.75,120.6887356,31.30085772,-124.6,120.6930326,31.29879406
13435006.52,3671880.047,-0.254,2.44,369.06,0.254,68.14,5.56,2.58,0.17,0.683,236.88,13.36,25.664,7.75,120.688717,31.30083357,-124.48,120.693014,31.29876986
13435004.07,3671877.076,-0.254,2.31,354.56,0.254,68.11,5.56,2.58,0.17,0.653,227.58,13.37,25.664,7.75,120.688695,31.30081077,-124.36,120.6929919,31.29874701
13435001.89,3671874.071,-0.254,2.33,354.04,0.254,68.12,5.56,2.59,0.17,0.623,227.24,11.58,25.663,7.75,120.6886754,31.3007877,-124.27,120.6929723,31.2987239
13434999.85,3671870.742,-0.254,2.25,324.68,0.254,68.14,5.56,2.59,0.15,0.593,208.4,51.96,25.663,7.75,120.6886571,31.30076215,-124.2,120.692954,31.29869831
13434997.59,3671867.753,-0.254,2.34,340.74,0.254,68.17,5.56,2.59,0.16,0.563,218.71,10.47,25.663,7.74,120.6886368,31.30073921,-124.16,120.6929336,31.29867532
13434995.14,3671864.778,-0.254,2.38,354.83,0.254,68.22,5.56,2.59,0.17,0.583,227.76,14.57,25.662,7.74,120.6886148,31.30071637,-124.14,120.6929116,31.29865243
13434993.09,3671861.559,-0.254,2.39,324.79,0.254,68.3,5.57,2.6,0.15,0.563,208.47,14.03,25.662,7.74,120.6885964,31.30069166,-124.13,120.6928931,31.29862768
13434991.05,3671858.54,-0.254,2.52,377.05,0.254,68.37,5.58,2.59,0.18,0.593,242.02,13.87,25.662,7.74,120.688578,31.30066849,-124.13,120.6928747,31.29860447
13434988.45,3671855.803,-0.254,2.64,356.27,0.254,68.42,5.58,2.59,0.17,0.583,228.69,30.82,25.662,7.74,120.6885547,31.30064748,-124.13,120.6928513,31.29858341
13434986.53,3671852.615,-0.254,2.51,360.07,0.254,68.46,5.58,2.6,0.17,0.583,231.13,16.2,25.661,7.74,120.6885374,31.30062301,-124.13,120.692834,31.2985589
13434984.7,3671849.545,-0.254,2.35,367.65,0.254,68.5,5.59,2.6,0.17,0.593,236,11.77,25.661,7.74,120.688521,31.30059945,-124.15,120.6928176,31.2985353
13434981.9,3671846.911,-0.254,2.15,375.39,0.254,68.54,5.59,2.6,0.18,0.593,240.96,16.71,25.66,7.74,120.6884958,31.30057923,-124.15,120.6927923,31.29851502
13434979.79,3671844.01,-0.254,1.99,342.63,0.254,68.56,5.59,2.6,0.16,0.583,219.94,10.72,25.66,7.74,120.6884769,31.30055696,-124.17,120.6927734,31.29849271
13434978.02,3671840.676,-0.254,1.91,391.1,0.254,68.58,5.59,2.6,0.18,0.563,251.05,32.09,25.66,7.75,120.688461,31.30053137,-124.19,120.6927574,31.29846708
13434975.49,3671838.101,-0.254,1.8,381.2,0.254,68.61,5.6,2.61,0.18,0.523,244.7,43.83,25.659,7.75,120.6884383,31.30051161,-124.21,120.6927347,31.29844727
13434973.08,3671835.531,-0.254,1.8,310.97,0.254,68.65,5.6,2.61,0.15,0.473,199.62,13.1,25.658,7.75,120.6884166,31.30049188,-124.23,120.692713,31.2984275
13434971.34,3671832.09,-0.254,1.85,337.53,0.254,68.67,5.6,2.59,0.16,0.463,216.67,54.55,25.658,7.75,120.688401,31.30046547,-124.23,120.6926973,31.29840105
13434969.29,3671829.152,-0.254,1.79,385.88,0.254,68.69,5.6,2.61,0.18,0.423,247.72,11.86,25.657,7.75,120.6883826,31.30044292,-124.25,120.6926789,31.29837846
13434966.54,3671826.603,-0.255,1.83,380.37,0.255,68.69,5.6,2.6,0.18,0.403,244.18,13.9,25.655,7.75,120.6883579,31.30042335,-124.26,120.6926541,31.29835883
13434964.35,3671823.535,-0.255,1.86,395.75,0.255,68.68,5.6,2.61,0.19,0.393,254.06,11.6,25.654,7.75,120.6883382,31.3003998,-124.27,120.6926344,31.29833524
13434962.35,3671820.348,-0.255,1.94,375.72,0.255,68.63,5.6,2.61,0.18,0.453,241.21,11.9,25.654,7.75,120.6883202,31.30037534,-124.27,120.6926164,31.29831074
13434959.73,3671817.544,-0.255,2.13,359.78,0.255,68.5,5.59,2.61,0.17,0.433,230.97,73.01,25.654,7.75,120.6882967,31.30035382,-124.25,120.6925928,31.29828916
13434957.36,3671814.721,-0.255,2.17,358.48,0.255,68.34,5.57,2.61,0.17,0.483,230.14,10.84,25.653,7.75,120.6882754,31.30033215,-124.21,120.6925715,31.29826745
13434955.23,3671811.409,-0.255,1.99,281.31,0.255,68.05,5.55,2.59,0.13,0.463,180.6,11.2,25.652,7.74,120.6882563,31.30030673,-124.14,120.6925523,31.29824198
13434952.96,3671808.426,-0.255,2.02,325.23,0.255,67.68,5.52,2.6,0.15,0.483,208.8,11.03,25.651,7.74,120.6882359,31.30028383,-124.04,120.6925319,31.29821904
13434950.34,3671805.512,-0.256,1.94,346.25,0.256,67.16,5.48,2.61,0.16,0.483,222.3,12.1,25.65,7.74,120.6882123,31.30026146,-123.86,120.6925082,31.29819662
13434948.04,3671802.468,-0.256,1.97,325.2,0.256,66.63,5.44,2.61,0.15,0.523,208.79,16.77,25.649,7.74,120.6881917,31.3002381,-123.64,120.6924876,31.29817321
13434945.84,3671799.341,-0.256,2.03,341.59,0.256,66.36,5.41,2.61,0.16,0.553,219.31,11.03,25.651,7.73,120.6881719,31.3002141,-123.46,120.6924677,31.29814916
13434943.43,3671796.38,-0.256,2.4,263.01,0.256,66.25,5.41,2.61,0.12,0.583,168.85,13.25,25.655,7.73,120.6881503,31.30019137,-123.29,120.6924461,31.29812639
13434941.1,3671793.382,-0.256,2.77,340.56,0.256,66.26,5.41,2.62,0.16,0.573,218.6,23.63,25.661,7.73,120.6881293,31.30016836,-123.14,120.6924251,31.29810333
13434938.91,3671790.193,-0.256,3.16,331.86,0.256,66.42,5.42,2.61,0.16,0.553,212.98,14,25.669,7.72,120.6881097,31.30014388,-123.02,120.6924054,31.2980788
13434936.58,3671787.211,-0.256,3.21,348.27,0.256,66.76,5.44,2.62,0.16,0.553,223.48,10.38,25.677,7.72,120.6880887,31.30012099,-122.92,120.6923844,31.29805587
13434934.12,3671784.225,-0.257,3.27,366.27,0.257,67.23,5.48,2.63,0.17,0.613,235,50.27,25.686,7.72,120.6880666,31.30009807,-122.85,120.6923622,31.2980329
13434931.91,3671781.07,-0.257,3.4,352.51,0.257,67.62,5.51,2.62,0.17,0.603,226.14,10.62,25.693,7.72,120.6880468,31.30007385,-122.83,120.6923424,31.29800863
13434929.64,3671778.005,-0.257,3.11,374.91,0.257,67.91,5.54,2.63,0.18,0.633,240.49,11.5,25.696,7.72,120.6880264,31.30005033,-122.85,120.6923219,31.29798507
13434927.15,3671775.048,-0.257,3.05,402.76,0.257,68.17,5.56,2.62,0.19,0.623,258.35,15.6,25.697,7.72,120.688004,31.30002763,-122.91,120.6922995,31.29796232
13434924.83,3671771.992,-0.257,2.96,341.27,0.257,68.42,5.58,2.62,0.16,0.593,218.91,23.7,25.697,7.72,120.6879832,31.30000417,-123.03,120.6922787,31.29793881
13434922.5,3671769.012,-0.257,2.89,373.02,0.257,68.64,5.6,2.62,0.17,0.643,239.28,10.16,25.695,7.73,120.6879622,31.2999813,-123.22,120.6922576,31.29791589
13434919.9,3671766.138,-0.257,2.75,343.74,0.257,68.86,5.61,2.62,0.16,0.603,220.51,13.04,25.693,7.73,120.6879389,31.29995924,-123.43,120.6922343,31.29789378
13434917.47,3671763.203,-0.257,2.9,324.19,0.257,69.05,5.63,2.63,0.15,0.603,207.98,15.4,25.691,7.74,120.6879171,31.29993671,-123.62,120.6922124,31.2978712
13434915.19,3671760.101,-0.257,2.9,300.74,0.257,69.21,5.64,2.62,0.14,0.623,192.94,9.02,25.689,7.74,120.6878966,31.2999129,-123.78,120.6921919,31.29784735
13434912.75,3671757.199,-0.257,2.78,339.19,0.257,69.3,5.65,2.63,0.16,0.603,217.62,11.5,25.687,7.74,120.6878747,31.29989063,-123.91,120.6921699,31.29782503
13434910.14,3671754.34,-0.257,2.88,344.57,0.257,69.32,5.65,2.62,0.16,0.633,221.08,12.96,25.686,7.74,120.6878512,31.29986868,-124.04,120.6921464,31.29780303
13434907.82,3671751.276,-0.257,2.76,310.12,0.257,69.31,5.65,2.63,0.14,0.623,198.98,12.15,25.684,7.74,120.6878304,31.29984516,-124.14,120.6921255,31.29777946
13434905.55,3671748.309,-0.257,2.66,335.6,0.257,69.25,5.65,2.61,0.16,0.613,215.33,13.73,25.683,7.75,120.68781,31.29982239,-124.22,120.6921051,31.29775664
13434902.85,3671745.576,-0.257,2.48,381.66,0.257,69.18,5.64,2.62,0.18,0.603,244.89,13.77,25.681,7.75,120.6877857,31.29980141,-124.28,120.6920807,31.29773561
13434900.32,3671742.823,-0.257,2.6,393.91,0.257,69.1,5.63,2.62,0.19,0.683,252.76,16.92,25.68,7.75,120.687763,31.29978028,-124.32,120.692058,31.29771443
13434897.92,3671739.769,-0.257,2.59,326.34,0.257,69.02,5.63,2.62,0.15,0.633,209.4,12.27,25.68,7.75,120.6877414,31.29975684,-124.34,120.6920363,31.29769094
13434895.33,3671736.955,-0.257,2.52,350.5,0.257,68.93,5.62,2.61,0.16,0.613,224.91,10.62,25.679,7.75,120.6877182,31.29973524,-124.35,120.6920131,31.29766929
13434892.69,3671734.162,-0.257,2.49,347.45,0.257,68.81,5.61,2.61,0.16,0.573,222.96,8.93,25.677,7.75,120.6876945,31.2997138,-124.34,120.6919894,31.2976478
13434890.16,3671731.215,-0.257,2.54,387.91,0.257,68.68,5.6,2.61,0.18,0.563,248.93,14.61,25.676,7.75,120.6876717,31.29969118,-124.31,120.6919665,31.29762513
13434887.56,3671728.397,-0.257,2.53,333.48,0.257,68.56,5.59,2.6,0.16,0.613,214.01,12.79,25.674,7.75,120.6876484,31.29966955,-124.27,120.6919432,31.29760345
13434884.82,3671725.681,-0.257,2.37,357.92,0.257,68.47,5.58,2.61,0.17,0.573,229.7,10.34,25.672,7.75,120.6876238,31.2996487,-124.23,120.6919185,31.29758255
13434882.13,3671722.931,-0.257,2.48,358.83,0.257,68.41,5.58,2.61,0.17,0.583,230.29,36.74,25.671,7.75,120.6875996,31.29962759,-124.2,120.6918943,31.29756138
13434879.48,3671720.092,-0.257,2.51,310.38,0.257,68.4,5.58,2.6,0.14,0.593,199.2,15.47,25.671,7.74,120.6875758,31.2996058,-124.18,120.6918704,31.29753954
13434876.74,3671717.391,-0.257,2.7,369.93,0.257,68.45,5.58,2.6,0.17,0.563,237.41,10.73,25.672,7.74,120.6875512,31.29958507,-124.17,120.6918458,31.29751876
13434873.92,3671714.726,-0.258,2.65,324.25,0.258,68.56,5.59,2.6,0.15,0.563,208.09,12.34,25.673,7.74,120.6875258,31.29956461,-124.17,120.6918203,31.29749825
13434871.14,3671711.979,-0.258,2.7,322.31,0.258,68.69,5.6,2.61,0.15,0.613,206.84,9.01,25.675,7.74,120.6875009,31.29954353,-124.18,120.6917954,31.29747711
13434868.49,3671709.198,-0.258,2.81,335.12,0.258,68.82,5.61,2.6,0.16,0.623,215.05,8.88,25.677,7.75,120.6874771,31.29952218,-124.19,120.6917715,31.29745571
13434865.72,3671706.566,-0.257,2.69,319.85,0.257,68.92,5.62,2.6,0.15,0.623,205.24,10.53,25.679,7.75,120.6874522,31.29950198,-124.21,120.6917466,31.29743546
13434862.84,3671704.041,-0.257,2.61,350.15,0.257,68.99,5.63,2.61,0.16,0.613,224.68,13.32,25.68,7.75,120.6874263,31.2994826,-124.23,120.6917206,31.29741602
13434860.04,3671701.335,-0.257,2.55,292.17,0.257,69.04,5.63,2.61,0.14,0.603,187.47,14.27,25.681,7.75,120.6874012,31.29946183,-124.26,120.6916954,31.2973952
13434857.26,3671698.71,-0.257,2.53,344.8,0.257,69.09,5.63,2.6,0.16,0.643,221.24,14.25,25.682,7.75,120.6873762,31.29944168,-124.3,120.6916704,31.297375
13434854.3,3671696.283,-0.258,2.45,384.87,0.258,69.15,5.64,2.61,0.18,0.613,246.94,8.59,25.684,7.75,120.6873496,31.29942305,-124.35,120.6916437,31.29735631
13434851.22,3671693.918,-0.258,2.52,243.72,0.258,69.25,5.65,2.6,0.11,0.593,156.37,9.61,25.685,7.75,120.6873219,31.2994049,-124.4,120.691616,31.2973381
13434848.18,3671691.553,-0.258,2.61,345.39,0.258,69.38,5.66,2.61,0.16,0.613,221.6,10.71,25.686,7.75,120.6872946,31.29938674,-124.48,120.6915886,31.29731989
13434845.16,3671689.353,-0.258,2.69,352.72,0.258,69.53,5.67,2.62,0.17,0.613,226.3,10.97,25.687,7.75,120.6872675,31.29936986,-124.56,120.6915615,31.29730295
13434842.18,3671688.194,-0.258,2.63,386.34,0.258,69.72,5.68,2.62,0.18,0.553,247.87,11.26,25.687,7.75,120.6872407,31.29936096,-124.65,120.6915346,31.297294
13434839.83,3671689.532,-0.258,2.57,401.48,0.258,69.89,5.7,2.62,0.19,0.533,257.58,10.78,25.686,7.75,120.6872196,31.29937123,-124.76,120.6915135,31.29730423
13434838.37,3671692.614,-0.258,2.49,401.61,0.258,70.03,5.71,2.62,0.19,0.503,257.68,11.98,25.685,7.76,120.6872065,31.29939489,-124.87,120.6915004,31.29732788
13434835.89,3671695.264,-0.258,2.3,311.02,0.258,70.14,5.72,2.62,0.15,0.513,199.55,14.19,25.684,7.76,120.6871842,31.29941523,-124.97,120.691478,31.29734819
13434831.97,3671699.045,-0.258,2.31,355.56,0.258,70.22,5.72,2.62,0.17,0.513,228.14,12.27,25.683,7.76,120.687149,31.29944425,-125.08,120.6914427,31.29737715
13434829.77,3671702.079,-0.258,2.35,381.5,0.258,70.26,5.73,2.63,0.18,0.513,244.78,35.22,25.682,7.76,120.6871292,31.29946754,-125.19,120.6914229,31.29740042
13434827.06,3671704.763,-0.258,2.3,337.53,0.258,70.28,5.73,2.63,0.16,0.513,216.57,8.74,25.683,7.76,120.6871049,31.29948814,-125.3,120.6913986,31.29742098
13434824.47,3671707.508,-0.258,2.27,267.22,0.258,70.29,5.73,2.61,0.12,0.503,171.46,11.29,25.683,7.77,120.6870816,31.29950921,-125.4,120.6913752,31.29744201
